Group,n,Base Rate,Accuracy,Precision,Recall,FPR,F1,ROC-AUC
Female,21294,0.1494317648163802,0.7697943082558467,0.36362194735172854,0.7206159648020113,0.22156581272084805,0.48334738617200673,0.8312008141117327
Male,16427,0.1675899433858891,0.7451756254946126,0.3649387370405278,0.7032328369051943,0.24637999122422116,0.4805162571357657,0.8068336875150122
