Group,n,Base Rate,Accuracy,Precision,Recall,FPR,F1,ROC-AUC
Female,21294,0.1494317648163802,0.7508687893303277,0.34622627842966824,0.7510999371464487,0.24917181978798586,0.4739712444224095,0.8305645225434366
Male,16427,0.1675899433858891,0.7117550374383637,0.3408287825248956,0.7707954958227389,0.3001316366827556,0.4726584252143891,0.8081339563828172
