Group,n,Base Rate,Accuracy,Precision,Recall,FPR,F1,ROC-AUC
Female,21294,0.1494317648163802,0.7389875082182774,0.335,0.7580138277812697,0.26435512367491165,0.4646503563860528,0.8199003011917745
Male,16427,0.1675899433858891,0.7146161806781518,0.33610028798915803,0.7206683617871413,0.28660231095509725,0.4584103512014787,0.7881439429620064
